"date","os_infotainment","charging_status","n_rides_lyftnav","n_drivers_lyftnav","battery_delta","nav_hours","n_rides_lyftnav_not_full_charging","n_drivers_lyftnav_not_full_charging","battery_delta_not_full_charging","nav_hours_not_full_charging"
"2024-01-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",23529,3884,26110.0,8576.789670555556,19239,3583,26110.0,7024.250619444437
"2024-01-08 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_not_charging",53,30,247.0,20.289342499999993,53,30,247.0,20.289342499999993
"2024-01-08 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",175526,31757,484253.0,62960.17435444441,113473,27677,484253.0,40544.66569249982
"2024-01-08 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_not_charging",2,2,13.0,0.9048280555555557,2,2,13.0,0.9048280555555557
"2024-01-08 00:00:00.000","IOS (NONE)","first_charging_last_charging",378575,80977,1409045.0,132703.80695777797,259700,72353,1409045.0,90921.29960000039
"2024-01-08 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",14674,4391,2284.0,5147.927808611122,14674,4391,2284.0,5147.927808611122
"2024-01-08 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",77133,26218,7253.0,26355.21365472218,77133,26218,7253.0,26355.21365472218
"2024-01-08 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",26840,19906,65627.0,11022.21699916664,26840,19906,65627.0,11022.21699916664
"2024-01-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",1304,999,2352.0,538.5832811111111,1304,999,2352.0,538.5832811111111
"2024-01-08 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_charging",34,20,203.0,12.888003333333332,30,17,203.0,11.178654166666666
"2024-01-08 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",32836,25137,215336.0,13637.173327222234,32836,25137,215336.0,13637.173327222234
"2024-01-08 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",8922,6789,45030.0,3669.4842366666753,8922,6789,45030.0,3669.4842366666753
"2024-01-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",283,247,240.0,124.02483888888887,283,247,240.0,124.02483888888887
"2024-01-08 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",315042,59083,584183.0,111481.92157444461,228671,52978,584183.0,81216.07343444446
"2024-01-08 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_not_charging",7,5,31.999999999999993,2.287413611111111,7,5,31.999999999999993,2.287413611111111
"2024-01-09 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_charging",219,100,1256.0,88.63211361111112,155,78,1256.0,62.67301361111112
"2024-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",883,366,39.0,316.0100244444447,883,366,39.0,316.0100244444447
"2024-01-09 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",174154,31457,484946.0,62606.20001777773,112336,27673,484946.0,40323.487197777715
"2024-01-09 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",26966,19842,66491.0,10977.995727777768,26966,19842,66491.0,10977.995727777768
"2024-01-09 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",317729,57850,586660.0,111928.08723972228,229160,52071,586660.0,81160.9009669441
"2024-01-09 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",33303,25392,225170.0,13876.049579166702,33303,25392,225170.0,13876.049579166702
"2024-01-09 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",9218,7379,10148.0,3843.3148272222215,9218,7379,10148.0,3843.3148272222215
"2024-01-09 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_not_charging",5,5,0.0,1.5072658333333333,5,5,0.0,1.5072658333333333
"2024-01-09 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_not_charging",39,30,294.0,14.999272777777781,39,30,294.0,14.999272777777781
"2024-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",1250,955,2453.0,510.45927888888906,1250,955,2453.0,510.45927888888906
"2024-01-09 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_charging",19,9,130.0,8.833406944444445,19,9,130.0,8.833406944444445
"2024-01-09 00:00:00.000","IOS (NONE)","first_charging_last_charging",390671,81241,1439575.0,135775.55032249982,262907,72677,1439575.0,91415.42193499986
"2024-01-09 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",9036,6901,47435.0,3707.851822777777,9036,6901,47435.0,3707.851822777777
"2024-01-09 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_not_charging",2,1,0.0,0.528655,2,1,0.0,0.528655
"2024-01-09 00:00:00.000","ANDROID (CARPLAY)","first_not_charging_last_charging",50,35,1521.0,20.578989722222214,50,35,1521.0,20.578989722222214
"2024-01-09 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",3665,2733,4880.0,1508.6676850000024,3665,2733,4880.0,1508.6676850000024
"2024-01-09 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",14489,4339,1454.0,5135.584083888889,14489,4339,1454.0,5135.584083888889
"2024-01-09 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",77642,26051,6799.0,26468.15209194447,77642,26051,6799.0,26468.15209194447
"2024-01-09 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",175731,48483,13439.0,59828.337844444664,175731,48483,13439.0,59828.337844444664
"2024-01-09 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_charging",36,17,200.0,14.121002777777779,23,13,200.0,9.315840555555557
"2024-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",336,270,652.0,144.7304672222221,336,270,652.0,144.7304672222221
"2024-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",21303,3575,22815.0,7809.006698055548,17220,3312,22815.0,6345.066354722226
"2024-01-09 00:00:00.000","ANDROID (CARPLAY)","first_not_charging_last_not_charging",48,34,106.0,18.01429,48,34,106.0,18.01429
"2024-01-09 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",15486,12410,29713.0,6517.479910555567,15486,12410,29713.0,6517.479910555567
"2024-01-10 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_not_charging",1,1,0.0,0.5098125,1,1,0.0,0.5098125
"2024-01-10 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",15767,12546,29765.0,6620.9467688889035,15767,12546,29765.0,6620.9467688889035
"2024-01-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",882,386,91.0,322.2028663888891,882,386,91.0,322.2028663888891
"2024-01-10 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_charging",246,101,1423.0,96.93819722222223,161,84,1423.0,63.876883055555574
"2024-01-10 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_not_charging",4,4,0.0,2.4797075,4,4,0.0,2.4797075
"2024-01-10 00:00:00.000","IOS (NONE)","first_charging_last_charging",403968,83910,1497170.0,140654.21441777752,277810,75530,1497170.0,97019.74110222247
"2024-01-10 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",34131,26007,224890.0,14097.468416666656,34131,26007,224890.0,14097.468416666656
"2024-01-10 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",29573,21445,69336.0,12008.454943333321,29573,21445,69336.0,12008.454943333321
"2024-01-10 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",181674,32662,504374.0,65312.13078916667,119419,28907,504374.0,42937.00400111093
"2024-01-10 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",15177,4508,1755.0,5377.693084999988,15177,4508,1755.0,5377.693084999988
"2024-01-10 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_not_charging",33,24,51.99999999999999,13.081739166666667,33,24,51.99999999999999,13.081739166666667
"2024-01-10 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",179710,50002,12666.0,60959.331321388694,179710,50002,12666.0,60959.331321388694
"2024-01-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",23427,3823,24644.0,8526.02493555556,19125,3577,24644.0,6990.864404722232
"2024-01-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",1443,1061,2831.0,588.8524813888886,1443,1061,2831.0,588.8524813888886
"2024-01-10 00:00:00.000","ANDROID (CARPLAY)","first_not_charging_last_charging",35,31,471.0,13.391134722222223,35,31,471.0,13.391134722222223
"2024-01-10 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",329456,60296,604775.0,116299.59258416692,239849,54316,604775.0,85008.84861666671
"2024-01-10 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_charging",7,7,106.0,2.642491666666667,7,7,106.0,2.642491666666667
"2024-01-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",307,263,324.0,132.93759222222218,307,263,324.0,132.93759222222218
"2024-01-10 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",9148,7024,47055.0,3777.8800991666776,9148,7024,47055.0,3777.8800991666776
"2024-01-10 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",9481,7538,11412.0,3910.269109999996,9481,7538,11412.0,3910.269109999996
"2024-01-10 00:00:00.000","ANDROID (CARPLAY)","first_not_charging_last_not_charging",42,29,134.99999999999997,16.387368888888886,42,29,134.99999999999997,16.387368888888886
"2024-01-10 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",80508,26913,8363.0,27361.980238333283,80508,26913,8363.0,27361.980238333283
"2024-01-10 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_charging",36,16,357.0,15.40229333333333,32,14,357.0,13.71675416666666
"2024-01-10 00:00:00.000","ANDROID (NONE)",,1,1,,0.1811638888888889,1,1,,0.1811638888888889
"2024-01-10 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",3826,2816,4981.0,1575.7008983333328,3826,2816,4981.0,1575.7008983333328
"2024-01-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",25215,3942,27145.0,9239.926381111127,20786,3680,27145.0,7628.278673888888
"2024-01-11 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",16166,4869,1738.0,5720.939081388896,16166,4869,1738.0,5720.939081388896
"2024-01-11 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",192890,52671,14786.0,66067.82990944452,192890,52671,14786.0,66067.82990944452
"2024-01-11 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",4231,3134,5953.0,1766.6668772222201,4231,3134,5953.0,1766.6668772222201
"2024-01-11 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_not_charging",38,28,215.0,16.043488333333332,38,28,215.0,16.043488333333332
"2024-01-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",373,312,479.0,158.9859116666668,373,312,479.0,158.9859116666668
"2024-01-11 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_charging",15,7,395.0,5.7859808333333325,15,7,395.0,5.7859808333333325
"2024-01-11 00:00:00.000","ANDROID (CARPLAY)","first_not_charging_last_not_charging",39,36,170.0,15.199684444444442,39,36,170.0,15.199684444444442
"2024-01-11 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",9957,7507,52659.0,4141.830051388893,9957,7507,52659.0,4141.830051388893
"2024-01-11 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",33077,23623,76817.0,13487.128824999958,33077,23623,76817.0,13487.128824999958
"2024-01-11 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_charging",262,102,1697.0,101.43056694444444,183,81,1697.0,70.73896472222222
"2024-01-11 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",86279,28395,7393.0,29573.74118027787,86279,28395,7393.0,29573.74118027787
"2024-01-11 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_charging",45,18,354.0,18.400821944444445,37,15,354.0,14.669730833333334
"2024-01-11 00:00:00.000","ANDROID (NONE)",,2,2,,0.8031655555555556,1,1,,0.3418155555555556
"2024-01-11 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",10120,8036,11436.0,4247.60582972221,10120,8036,11436.0,4247.60582972221
"2024-01-11 00:00:00.000","IOS (NONE)","first_charging_last_charging",437316,88134,1622293.0,153976.4260569438,302240,79633,1622293.0,106547.02657194479
"2024-01-11 00:00:00.000","ANDROID (CARPLAY)","first_not_charging_last_charging",35,27,519.0,15.609234999999996,35,27,519.0,15.609234999999996
"2024-01-11 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",37637,28331,247189.0,15780.114140833339,37637,28331,247189.0,15780.114140833339
"2024-01-11 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_not_charging",4,3,0.0,1.6822277777777779,4,3,0.0,1.6822277777777779
"2024-01-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1022,413,92.0,361.97708666666654,1022,413,92.0,361.97708666666654
"2024-01-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",1650,1182,2864.0,666.9523683333342,1650,1182,2864.0,666.9523683333342
"2024-01-11 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",17306,13723,34205.0,7406.249727777777,17306,13723,34205.0,7406.249727777777
"2024-01-11 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",194063,33765,538370.0,70447.52113694418,126474,29837,538370.0,45942.013789999975
"2024-01-11 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_not_charging",4,4,66.0,1.7186169444444446,4,4,66.0,1.7186169444444446
"2024-01-11 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",355253,62579,656710.0,126305.22651805502,258685,56457,656710.0,92327.30493527756
"2024-01-12 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",26827,4101,28754.0,9901.906771388874,22192,3817,28754.0,8215.910352222218
"2024-01-12 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_charging",306,111,1878.0,120.8441336111111,219,95,1878.0,87.6163211111111
"2024-01-12 00:00:00.000","ANDROID (NONE)",,2,2,,0.8346538888888889,2,2,,0.8346538888888889
"2024-01-12 00:00:00.000","IOS (NONE)","first_charging_last_charging",459298,89908,1680063.0,161571.61029555564,313356,80976,1680063.0,110507.611479722
"2024-01-12 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_not_charging",3,2,2.0,1.498001111111111,3,2,2.0,1.498001111111111
"2024-01-12 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",203676,53635,14865.0,69664.07324111112,203676,53635,14865.0,69664.07324111112
"2024-01-12 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",16931,4900,2281.0,5993.713800277779,16931,4900,2281.0,5993.713800277779
"2024-01-12 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_charging",4,3,160.0,0.7885577777777778,4,3,160.0,0.7885577777777778
"2024-01-12 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",18603,14721,34286.0,7944.3937494444635,18603,14721,34286.0,7944.3937494444635
"2024-01-12 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",10984,8753,11870.0,4569.192234444434,10984,8753,11870.0,4569.192234444434
"2024-01-12 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",385,331,617.0,170.4509663888889,385,331,617.0,170.4509663888889
"2024-01-12 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_charging",26,13,339.0,11.23562638888889,21,10,339.0,9.554582500000002
"2024-01-12 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",38681,29214,258452.0,16238.535941666656,38681,29214,258452.0,16238.535941666656
"2024-01-12 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",373876,63531,693363.0,132899.29846388934,272198,57410,693363.0,97213.02805833354
"2024-01-12 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1108,455,202.0,397.10000138888876,1108,455,202.0,397.10000138888876
"2024-01-12 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",10019,7695,54565.0,4191.949643333329,10019,7695,54565.0,4191.949643333329
"2024-01-12 00:00:00.000","ANDROID (CARPLAY)","first_charging_last_not_charging",48,37,228.0,20.072649444444448,48,37,228.0,20.072649444444448
"2024-01-12 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",1777,1280,2694.0,735.6667816666667,1777,1280,2694.0,735.6667816666667
"2024-01-12 00:00:00.000","ANDROID (CARPLAY)","first_not_charging_last_not_charging",46,32,59.0,23.016061388888893,46,32,59.0,23.016061388888893
"2024-01-12 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_not_charging",3,3,0.0,1.1911402777777778,3,3,0.0,1.1911402777777778
"2024-01-12 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",206304,34236,566652.0,74758.3411988883,133086,30197,566652.0,48260.34388111111
"2024-01-12 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",4549,3342,6085.0,1890.2794527777764,4549,3342,6085.0,1890.2794527777764
"2024-01-12 00:00:00.000","ANDROID (CARPLAY)","first_not_charging_last_charging",33,28,318.0,14.364338888888888,33,28,318.0,14.364338888888888
"2024-01-12 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",35021,24911,82663.0,14355.620216944482,35021,24911,82663.0,14355.620216944482
"2024-01-12 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",90098,28791,7024.0,30853.4428208334,90098,28791,7024.0,30853.4428208334
"2024-01-13 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",26346,3906,27690.0,9280.70181111112,21825,3653,27690.0,7699.803206388885
"2024-01-13 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",32010,22721,73249.0,12506.720576666708,32010,22721,73249.0,12506.720576666708
"2024-01-13 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",1098,417,108.0,372.53796305555545,1098,417,108.0,372.53796305555545
"2024-01-13 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",1741,1226,3049.0,694.2149730555548,1741,1226,3049.0,694.2149730555548
"2024-01-13 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",4681,3438,5420.0,1849.7432677777779,4681,3438,5420.0,1849.7432677777779
"2024-01-13 00:00:00.000","IOS (ANDROID_AUTO)","first_charging_last_charging",33,15,354.0,12.586554166666668,22,12,354.0,8.492571666666667
"2024-01-13 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_not_charging",7,6,0.0,3.862986111111111,7,6,0.0,3.862986111111111
"2024-01-13 00:00:00.000","IOS (NONE)","first_charging_last_charging",447389,84489,1545353.0,148635.39871027786,300688,75761,1545353.0,100183.16648861086
"2024-01-13 00:00:00.000","IOS (ANDROID_AUTO)","first_not_charging_last_charging",14,10,253.0,6.1465475,14,10,253.0,6.1465475
